FIPS State Code|FIPS County Code|County Name|State|CBSA Number|One-Unit Limit|Two-Unit Limit|Three-Unit Limit|Four-Unit Limit
19|011|BENTONCOUNTY|IA|16300|510400|653550|789950|981700
19|013|BLACKHAWKCOUNTY|IA|47940|510400|653550|789950|981700
19|015|BOONECOUNTY|IA|11180|510400|653550|789950|981700
19|017|BREMERCOUNTY|IA|47940|510400|653550|789950|981700
19|019|BUCHANANCOUNTY|IA||510400|653550|789950|981700
19|021|BUENAVISTACOUNTY|IA|44740|510400|653550|789950|981700
19|023|BUTLERCOUNTY|IA||510400|653550|789950|981700
19|025|CALHOUNCOUNTY|IA||510400|653550|789950|981700
19|027|CARROLLCOUNTY|IA|16140|510400|653550|789950|981700
19|029|CASSCOUNTY|IA||510400|653550|789950|981700
19|031|CEDARCOUNTY|IA||510400|653550|789950|981700
19|033|CERROGORDOCOUNTY|IA|32380|510400|653550|789950|981700
19|035|CHEROKEECOUNTY|IA||510400|653550|789950|981700
19|037|CHICKASAWCOUNTY|IA||510400|653550|789950|981700
19|039|CLARKECOUNTY|IA||510400|653550|789950|981700
19|041|CLAYCOUNTY|IA|43980|510400|653550|789950|981700
19|043|CLAYTONCOUNTY|IA||510400|653550|789950|981700
19|045|CLINTONCOUNTY|IA|17540|510400|653550|789950|981700
19|047|CRAWFORDCOUNTY|IA||510400|653550|789950|981700
19|049|DALLASCOUNTY|IA|19780|510400|653550|789950|981700
19|051|DAVISCOUNTY|IA||510400|653550|789950|981700
19|053|DECATURCOUNTY|IA||510400|653550|789950|981700
19|055|DELAWARECOUNTY|IA||510400|653550|789950|981700
19|057|DESMOINESCOUNTY|IA|15460|510400|653550|789950|981700
19|059|DICKINSONCOUNTY|IA|44020|510400|653550|789950|981700
19|061|DUBUQUECOUNTY|IA|20220|510400|653550|789950|981700
19|063|EMMETCOUNTY|IA||510400|653550|789950|981700
19|065|FAYETTECOUNTY|IA||510400|653550|789950|981700
19|067|FLOYDCOUNTY|IA||510400|653550|789950|981700
19|069|FRANKLINCOUNTY|IA||510400|653550|789950|981700
19|071|FREMONTCOUNTY|IA||510400|653550|789950|981700
19|073|GREENECOUNTY|IA||510400|653550|789950|981700
19|075|GRUNDYCOUNTY|IA|47940|510400|653550|789950|981700
19|077|GUTHRIECOUNTY|IA|19780|510400|653550|789950|981700
19|079|HAMILTONCOUNTY|IA||510400|653550|789950|981700
19|081|HANCOCKCOUNTY|IA||510400|653550|789950|981700
19|083|HARDINCOUNTY|IA||510400|653550|789950|981700
19|085|HARRISONCOUNTY|IA|36540|510400|653550|789950|981700
19|087|HENRYCOUNTY|IA||510400|653550|789950|981700
19|089|HOWARDCOUNTY|IA||510400|653550|789950|981700
19|091|HUMBOLDTCOUNTY|IA||510400|653550|789950|981700
19|093|IDACOUNTY|IA||510400|653550|789950|981700
19|095|IOWACOUNTY|IA||510400|653550|789950|981700
19|097|JACKSONCOUNTY|IA||510400|653550|789950|981700
19|099|JASPERCOUNTY|IA|19780|510400|653550|789950|981700
19|101|JEFFERSONCOUNTY|IA|21840|510400|653550|789950|981700
19|103|JOHNSONCOUNTY|IA|26980|510400|653550|789950|981700
19|105|JONESCOUNTY|IA|16300|510400|653550|789950|981700
19|107|KEOKUKCOUNTY|IA||510400|653550|789950|981700
19|109|KOSSUTHCOUNTY|IA||510400|653550|789950|981700
19|111|LEECOUNTY|IA|22800|510400|653550|789950|981700
19|113|LINNCOUNTY|IA|16300|510400|653550|789950|981700
19|115|LOUISACOUNTY|IA||510400|653550|789950|981700
19|117|LUCASCOUNTY|IA||510400|653550|789950|981700
19|119|LYONCOUNTY|IA||510400|653550|789950|981700
19|121|MADISONCOUNTY|IA|19780|510400|653550|789950|981700
19|123|MAHASKACOUNTY|IA|36820|510400|653550|789950|981700
19|125|MARIONCOUNTY|IA|37800|510400|653550|789950|981700
19|127|MARSHALLCOUNTY|IA|32260|510400|653550|789950|981700
19|129|MILLSCOUNTY|IA|36540|510400|653550|789950|981700
19|131|MITCHELLCOUNTY|IA||510400|653550|789950|981700
19|133|MONONACOUNTY|IA||510400|653550|789950|981700
19|135|MONROECOUNTY|IA||510400|653550|789950|981700
19|137|MONTGOMERYCOUNTY|IA||510400|653550|789950|981700
19|139|MUSCATINECOUNTY|IA|34700|510400|653550|789950|981700
19|141|O'BRIENCOUNTY|IA||510400|653550|789950|981700
19|143|OSCEOLACOUNTY|IA||510400|653550|789950|981700
19|145|PAGECOUNTY|IA||510400|653550|789950|981700
19|147|PALOALTOCOUNTY|IA||510400|653550|789950|981700
19|149|PLYMOUTHCOUNTY|IA||510400|653550|789950|981700
19|151|POCAHONTASCOUNTY|IA||510400|653550|789950|981700
19|153|POLKCOUNTY|IA|19780|510400|653550|789950|981700
19|155|POTTAWATTAMIECOUNTY|IA|36540|510400|653550|789950|981700
19|157|POWESHIEKCOUNTY|IA||510400|653550|789950|981700
19|159|RINGGOLDCOUNTY|IA||510400|653550|789950|981700
19|161|SACCOUNTY|IA||510400|653550|789950|981700
19|163|SCOTTCOUNTY|IA|19340|510400|653550|789950|981700
19|165|SHELBYCOUNTY|IA||510400|653550|789950|981700
19|167|SIOUXCOUNTY|IA||510400|653550|789950|981700
19|169|STORYCOUNTY|IA|11180|510400|653550|789950|981700
19|171|TAMACOUNTY|IA||510400|653550|789950|981700
19|173|TAYLORCOUNTY|IA||510400|653550|789950|981700
19|175|UNIONCOUNTY|IA||510400|653550|789950|981700
19|177|VANBURENCOUNTY|IA||510400|653550|789950|981700
19|179|WAPELLOCOUNTY|IA|36900|510400|653550|789950|981700
19|181|WARRENCOUNTY|IA|19780|510400|653550|789950|981700
19|183|WASHINGTONCOUNTY|IA|26980|510400|653550|789950|981700
19|185|WAYNECOUNTY|IA||510400|653550|789950|981700
19|187|WEBSTERCOUNTY|IA|22700|510400|653550|789950|981700
19|189|WINNEBAGOCOUNTY|IA||510400|653550|789950|981700
19|191|WINNESHIEKCOUNTY|IA||510400|653550|789950|981700
19|193|WOODBURYCOUNTY|IA|43580|510400|653550|789950|981700
19|195|WORTHCOUNTY|IA|32380|510400|653550|789950|981700
19|197|WRIGHTCOUNTY|IA||510400|653550|789950|981700
20|001|ALLENCOUNTY|KS||510400|653550|789950|981700
20|003|ANDERSONCOUNTY|KS||510400|653550|789950|981700
20|005|ATCHISONCOUNTY|KS|11860|510400|653550|789950|981700
20|007|BARBERCOUNTY|KS||510400|653550|789950|981700
20|009|BARTONCOUNTY|KS|24460|510400|653550|789950|981700
20|011|BOURBONCOUNTY|KS||510400|653550|789950|981700
20|013|BROWNCOUNTY|KS||510400|653550|789950|981700
20|015|BUTLERCOUNTY|KS|48620|510400|653550|789950|981700
20|017|CHASECOUNTY|KS|21380|510400|653550|789950|981700
20|019|CHAUTAUQUACOUNTY|KS||510400|653550|789950|981700
20|021|CHEROKEECOUNTY|KS||510400|653550|789950|981700
20|023|CHEYENNECOUNTY|KS||510400|653550|789950|981700
20|025|CLARKCOUNTY|KS||510400|653550|789950|981700
20|027|CLAYCOUNTY|KS||510400|653550|789950|981700
20|029|CLOUDCOUNTY|KS||510400|653550|789950|981700
20|031|COFFEYCOUNTY|KS||510400|653550|789950|981700
20|033|COMANCHECOUNTY|KS||510400|653550|789950|981700
20|035|COWLEYCOUNTY|KS|49060|510400|653550|789950|981700
20|037|CRAWFORDCOUNTY|KS|38260|510400|653550|789950|981700
20|039|DECATURCOUNTY|KS||510400|653550|789950|981700
20|041|DICKINSONCOUNTY|KS||510400|653550|789950|981700
20|043|DONIPHANCOUNTY|KS|41140|510400|653550|789950|981700
20|045|DOUGLASCOUNTY|KS|29940|510400|653550|789950|981700
20|047|EDWARDSCOUNTY|KS||510400|653550|789950|981700
20|049|ELKCOUNTY|KS||510400|653550|789950|981700
20|051|ELLISCOUNTY|KS|25700|510400|653550|789950|981700
20|053|ELLSWORTHCOUNTY|KS||510400|653550|789950|981700
20|055|FINNEYCOUNTY|KS|23780|510400|653550|789950|981700
20|057|FORDCOUNTY|KS|19980|510400|653550|789950|981700
20|059|FRANKLINCOUNTY|KS|36840|510400|653550|789950|981700
20|061|GEARYCOUNTY|KS|31740|510400|653550|789950|981700
20|063|GOVECOUNTY|KS||510400|653550|789950|981700
20|065|GRAHAMCOUNTY|KS||510400|653550|789950|981700
20|067|GRANTCOUNTY|KS||510400|653550|789950|981700
20|069|GRAYCOUNTY|KS||510400|653550|789950|981700
20|071|GREELEYCOUNTY|KS||510400|653550|789950|981700
20|073|GREENWOODCOUNTY|KS||510400|653550|789950|981700
20|075|HAMILTONCOUNTY|KS||510400|653550|789950|981700
20|077|HARPERCOUNTY|KS||510400|653550|789950|981700
20|079|HARVEYCOUNTY|KS|48620|510400|653550|789950|981700
20|081|HASKELLCOUNTY|KS||510400|653550|789950|981700
20|083|HODGEMANCOUNTY|KS||510400|653550|789950|981700
20|085|JACKSONCOUNTY|KS|45820|510400|653550|789950|981700
20|087|JEFFERSONCOUNTY|KS|45820|510400|653550|789950|981700
20|089|JEWELLCOUNTY|KS||510400|653550|789950|981700
20|091|JOHNSONCOUNTY|KS|28140|510400|653550|789950|981700
20|093|KEARNYCOUNTY|KS|23780|510400|653550|789950|981700
20|095|KINGMANCOUNTY|KS||510400|653550|789950|981700
20|097|KIOWACOUNTY|KS||510400|653550|789950|981700
20|099|LABETTECOUNTY|KS|37660|510400|653550|789950|981700
20|101|LANECOUNTY|KS||510400|653550|789950|981700
20|103|LEAVENWORTHCOUNTY|KS|28140|510400|653550|789950|981700
20|105|LINCOLNCOUNTY|KS||510400|653550|789950|981700
20|107|LINNCOUNTY|KS|28140|510400|653550|789950|981700
20|109|LOGANCOUNTY|KS||510400|653550|789950|981700
20|111|LYONCOUNTY|KS|21380|510400|653550|789950|981700
20|113|MCPHERSONCOUNTY|KS|32700|510400|653550|789950|981700
20|115|MARIONCOUNTY|KS||510400|653550|789950|981700
20|117|MARSHALLCOUNTY|KS||510400|653550|789950|981700
20|119|MEADECOUNTY|KS||510400|653550|789950|981700
20|121|MIAMICOUNTY|KS|28140|510400|653550|789950|981700
20|123|MITCHELLCOUNTY|KS||510400|653550|789950|981700
20|125|MONTGOMERYCOUNTY|KS|17700|510400|653550|789950|981700
20|127|MORRISCOUNTY|KS||510400|653550|789950|981700
20|129|MORTONCOUNTY|KS||510400|653550|789950|981700
20|131|NEMAHACOUNTY|KS||510400|653550|789950|981700
20|133|NEOSHOCOUNTY|KS||510400|653550|789950|981700
20|135|NESSCOUNTY|KS||510400|653550|789950|981700
20|137|NORTONCOUNTY|KS||510400|653550|789950|981700
20|139|OSAGECOUNTY|KS|45820|510400|653550|789950|981700
20|141|OSBORNECOUNTY|KS||510400|653550|789950|981700
20|143|OTTAWACOUNTY|KS|41460|510400|653550|789950|981700
20|145|PAWNEECOUNTY|KS||510400|653550|789950|981700
20|147|PHILLIPSCOUNTY|KS||510400|653550|789950|981700
20|149|POTTAWATOMIECOUNTY|KS|31740|510400|653550|789950|981700
20|151|PRATTCOUNTY|KS||510400|653550|789950|981700
20|153|RAWLINSCOUNTY|KS||510400|653550|789950|981700
20|155|RENOCOUNTY|KS|26740|510400|653550|789950|981700
20|157|REPUBLICCOUNTY|KS||510400|653550|789950|981700
20|159|RICECOUNTY|KS||510400|653550|789950|981700
20|161|RILEYCOUNTY|KS|31740|510400|653550|789950|981700
20|163|ROOKSCOUNTY|KS||510400|653550|789950|981700
20|165|RUSHCOUNTY|KS||510400|653550|789950|981700
20|167|RUSSELLCOUNTY|KS||510400|653550|789950|981700
20|169|SALINECOUNTY|KS|41460|510400|653550|789950|981700
20|171|SCOTTCOUNTY|KS||510400|653550|789950|981700
20|173|SEDGWICKCOUNTY|KS|48620|510400|653550|789950|981700
20|175|SEWARDCOUNTY|KS|30580|510400|653550|789950|981700
20|177|SHAWNEECOUNTY|KS|45820|510400|653550|789950|981700
20|179|SHERIDANCOUNTY|KS||510400|653550|789950|981700
20|181|SHERMANCOUNTY|KS||510400|653550|789950|981700
20|183|SMITHCOUNTY|KS||510400|653550|789950|981700
20|185|STAFFORDCOUNTY|KS||510400|653550|789950|981700
20|187|STANTONCOUNTY|KS||510400|653550|789950|981700
20|189|STEVENSCOUNTY|KS||510400|653550|789950|981700
20|191|SUMNERCOUNTY|KS|48620|510400|653550|789950|981700
20|193|THOMASCOUNTY|KS||510400|653550|789950|981700
20|195|TREGOCOUNTY|KS||510400|653550|789950|981700
20|197|WABAUNSEECOUNTY|KS|45820|510400|653550|789950|981700
20|199|WALLACECOUNTY|KS||510400|653550|789950|981700
20|201|WASHINGTONCOUNTY|KS||510400|653550|789950|981700
20|203|WICHITACOUNTY|KS||510400|653550|789950|981700
20|205|WILSONCOUNTY|KS||510400|653550|789950|981700
20|207|WOODSONCOUNTY|KS||510400|653550|789950|981700
20|209|WYANDOTTECOUNTY|KS|28140|510400|653550|789950|981700
21|001|ADAIRCOUNTY|KY||510400|653550|789950|981700
21|003|ALLENCOUNTY|KY|14540|510400|653550|789950|981700
21|005|ANDERSONCOUNTY|KY|23180|510400|653550|789950|981700
21|007|BALLARDCOUNTY|KY|37140|510400|653550|789950|981700
21|009|BARRENCOUNTY|KY|23980|510400|653550|789950|981700
21|011|BATHCOUNTY|KY|34460|510400|653550|789950|981700
21|013|BELLCOUNTY|KY|33180|510400|653550|789950|981700
21|015|BOONECOUNTY|KY|17140|510400|653550|789950|981700
21|017|BOURBONCOUNTY|KY|30460|510400|653550|789950|981700
21|019|BOYDCOUNTY|KY|26580|510400|653550|789950|981700
21|021|BOYLECOUNTY|KY|19220|510400|653550|789950|981700
21|023|BRACKENCOUNTY|KY|17140|510400|653550|789950|981700
21|025|BREATHITTCOUNTY|KY||510400|653550|789950|981700
21|027|BRECKINRIDGECOUNTY|KY||510400|653550|789950|981700
21|029|BULLITTCOUNTY|KY|31140|510400|653550|789950|981700
21|031|BUTLERCOUNTY|KY|14540|510400|653550|789950|981700
21|033|CALDWELLCOUNTY|KY||510400|653550|789950|981700
21|035|CALLOWAYCOUNTY|KY|34660|510400|653550|789950|981700
21|037|CAMPBELLCOUNTY|KY|17140|510400|653550|789950|981700
21|039|CARLISLECOUNTY|KY||510400|653550|789950|981700
21|041|CARROLLCOUNTY|KY||510400|653550|789950|981700
21|043|CARTERCOUNTY|KY|26580|510400|653550|789950|981700
21|045|CASEYCOUNTY|KY||510400|653550|789950|981700
21|047|CHRISTIANCOUNTY|KY|17300|510400|653550|789950|981700
21|049|CLARKCOUNTY|KY|30460|510400|653550|789950|981700
21|051|CLAYCOUNTY|KY|30940|510400|653550|789950|981700
21|053|CLINTONCOUNTY|KY||510400|653550|789950|981700
21|055|CRITTENDENCOUNTY|KY||510400|653550|789950|981700
21|057|CUMBERLANDCOUNTY|KY||510400|653550|789950|981700
21|059|DAVIESSCOUNTY|KY|36980|510400|653550|789950|981700
21|061|EDMONSONCOUNTY|KY|14540|510400|653550|789950|981700
21|063|ELLIOTTCOUNTY|KY||510400|653550|789950|981700
21|065|ESTILLCOUNTY|KY|40080|510400|653550|789950|981700
21|067|FAYETTECOUNTY|KY|30460|510400|653550|789950|981700
21|069|FLEMINGCOUNTY|KY||510400|653550|789950|981700
21|071|FLOYDCOUNTY|KY||510400|653550|789950|981700
21|073|FRANKLINCOUNTY|KY|23180|510400|653550|789950|981700
21|075|FULTONCOUNTY|KY||510400|653550|789950|981700
21|077|GALLATINCOUNTY|KY|17140|510400|653550|789950|981700
21|079|GARRARDCOUNTY|KY||510400|653550|789950|981700
21|081|GRANTCOUNTY|KY|17140|510400|653550|789950|981700
21|083|GRAVESCOUNTY|KY|32460|510400|653550|789950|981700
21|085|GRAYSONCOUNTY|KY||510400|653550|789950|981700
21|087|GREENCOUNTY|KY|15820|510400|653550|789950|981700
21|089|GREENUPCOUNTY|KY|26580|510400|653550|789950|981700
21|091|HANCOCKCOUNTY|KY|36980|510400|653550|789950|981700
21|093|HARDINCOUNTY|KY|21060|510400|653550|789950|981700
21|095|HARLANCOUNTY|KY||510400|653550|789950|981700
21|097|HARRISONCOUNTY|KY||510400|653550|789950|981700
21|099|HARTCOUNTY|KY||510400|653550|789950|981700
21|101|HENDERSONCOUNTY|KY|21780|510400|653550|789950|981700
21|103|HENRYCOUNTY|KY|31140|510400|653550|789950|981700
21|105|HICKMANCOUNTY|KY||510400|653550|789950|981700
21|107|HOPKINSCOUNTY|KY|31580|510400|653550|789950|981700
21|109|JACKSONCOUNTY|KY||510400|653550|789950|981700
21|111|JEFFERSONCOUNTY|KY|31140|510400|653550|789950|981700
21|113|JESSAMINECOUNTY|KY|30460|510400|653550|789950|981700
21|115|JOHNSONCOUNTY|KY||510400|653550|789950|981700
21|117|KENTONCOUNTY|KY|17140|510400|653550|789950|981700
21|119|KNOTTCOUNTY|KY||510400|653550|789950|981700
21|121|KNOXCOUNTY|KY|30940|510400|653550|789950|981700
21|123|LARUECOUNTY|KY|21060|510400|653550|789950|981700
21|125|LAURELCOUNTY|KY|30940|510400|653550|789950|981700
21|127|LAWRENCECOUNTY|KY||510400|653550|789950|981700
21|129|LEECOUNTY|KY||510400|653550|789950|981700
21|131|LESLIECOUNTY|KY||510400|653550|789950|981700
21|133|LETCHERCOUNTY|KY||510400|653550|789950|981700
21|135|LEWISCOUNTY|KY||510400|653550|789950|981700
21|137|LINCOLNCOUNTY|KY|19220|510400|653550|789950|981700
21|139|LIVINGSTONCOUNTY|KY|37140|510400|653550|789950|981700
21|141|LOGANCOUNTY|KY||510400|653550|789950|981700
21|143|LYONCOUNTY|KY||510400|653550|789950|981700
21|145|MCCRACKENCOUNTY|KY|37140|510400|653550|789950|981700
21|147|MCCREARYCOUNTY|KY||510400|653550|789950|981700
21|149|MCLEANCOUNTY|KY|36980|510400|653550|789950|981700
21|151|MADISONCOUNTY|KY|40080|510400|653550|789950|981700
21|153|MAGOFFINCOUNTY|KY||510400|653550|789950|981700
21|155|MARIONCOUNTY|KY||510400|653550|789950|981700
21|157|MARSHALLCOUNTY|KY||510400|653550|789950|981700
21|159|MARTINCOUNTY|KY||510400|653550|789950|981700
21|161|MASONCOUNTY|KY|32500|510400|653550|789950|981700
21|163|MEADECOUNTY|KY|21060|510400|653550|789950|981700
21|165|MENIFEECOUNTY|KY|34460|510400|653550|789950|981700
21|167|MERCERCOUNTY|KY||510400|653550|789950|981700
21|169|METCALFECOUNTY|KY|23980|510400|653550|789950|981700
21|171|MONROECOUNTY|KY||510400|653550|789950|981700
21|173|MONTGOMERYCOUNTY|KY|34460|510400|653550|789950|981700
21|175|MORGANCOUNTY|KY||510400|653550|789950|981700
21|177|MUHLENBERGCOUNTY|KY|16420|510400|653550|789950|981700
21|179|NELSONCOUNTY|KY|12680|510400|653550|789950|981700
21|181|NICHOLASCOUNTY|KY||510400|653550|789950|981700
21|183|OHIOCOUNTY|KY||510400|653550|789950|981700
21|185|OLDHAMCOUNTY|KY|31140|510400|653550|789950|981700
21|187|OWENCOUNTY|KY||510400|653550|789950|981700
21|189|OWSLEYCOUNTY|KY||510400|653550|789950|981700
21|191|PENDLETONCOUNTY|KY|17140|510400|653550|789950|981700
21|193|PERRYCOUNTY|KY||510400|653550|789950|981700
21|195|PIKECOUNTY|KY||510400|653550|789950|981700
21|197|POWELLCOUNTY|KY||510400|653550|789950|981700
21|199|PULASKICOUNTY|KY|43700|510400|653550|789950|981700
21|201|ROBERTSONCOUNTY|KY||510400|653550|789950|981700
21|203|ROCKCASTLECOUNTY|KY||510400|653550|789950|981700
21|205|ROWANCOUNTY|KY||510400|653550|789950|981700
21|207|RUSSELLCOUNTY|KY||510400|653550|789950|981700
21|209|SCOTTCOUNTY|KY|30460|510400|653550|789950|981700
21|211|SHELBYCOUNTY|KY|31140|510400|653550|789950|981700
21|213|SIMPSONCOUNTY|KY||510400|653550|789950|981700
21|215|SPENCERCOUNTY|KY|31140|510400|653550|789950|981700
21|217|TAYLORCOUNTY|KY|15820|510400|653550|789950|981700
21|219|TODDCOUNTY|KY||510400|653550|789950|981700
21|221|TRIGGCOUNTY|KY|17300|510400|653550|789950|981700
21|223|TRIMBLECOUNTY|KY||510400|653550|789950|981700
21|225|UNIONCOUNTY|KY||510400|653550|789950|981700
21|227|WARRENCOUNTY|KY|14540|510400|653550|789950|981700
21|229|WASHINGTONCOUNTY|KY||510400|653550|789950|981700
21|231|WAYNECOUNTY|KY||510400|653550|789950|981700
21|233|WEBSTERCOUNTY|KY||510400|653550|789950|981700
21|235|WHITLEYCOUNTY|KY|30940|510400|653550|789950|981700
21|237|WOLFECOUNTY|KY||510400|653550|789950|981700
21|239|WOODFORDCOUNTY|KY|30460|510400|653550|789950|981700
22|001|ACADIAPARISH|LA|29180|510400|653550|789950|981700
22|003|ALLENPARISH|LA||510400|653550|789950|981700
22|005|ASCENSIONPARISH|LA|12940|510400|653550|789950|981700
22|007|ASSUMPTIONPARISH|LA|12940|510400|653550|789950|981700
22|009|AVOYELLESPARISH|LA||510400|653550|789950|981700
22|011|BEAUREGARDPARISH|LA|19760|510400|653550|789950|981700
22|013|BIENVILLEPARISH|LA||510400|653550|789950|981700
22|015|BOSSIERPARISH|LA|43340|510400|653550|789950|981700
22|017|CADDOPARISH|LA|43340|510400|653550|789950|981700
22|019|CALCASIEUPARISH|LA|29340|510400|653550|789950|981700
22|021|CALDWELLPARISH|LA||510400|653550|789950|981700
22|023|CAMERONPARISH|LA|29340|510400|653550|789950|981700
22|025|CATAHOULAPARISH|LA||510400|653550|789950|981700
22|027|CLAIBORNEPARISH|LA||510400|653550|789950|981700
22|029|CONCORDIAPARISH|LA|35020|510400|653550|789950|981700
22|031|DESOTOPARISH|LA|43340|510400|653550|789950|981700
22|033|EASTBATONROUGEPARISH|LA|12940|510400|653550|789950|981700
22|035|EASTCARROLLPARISH|LA||510400|653550|789950|981700
22|037|EASTFELICIANAPARISH|LA|12940|510400|653550|789950|981700
22|039|EVANGELINEPARISH|LA||510400|653550|789950|981700
22|041|FRANKLINPARISH|LA||510400|653550|789950|981700
22|043|GRANTPARISH|LA|10780|510400|653550|789950|981700
22|045|IBERIAPARISH|LA|29180|510400|653550|789950|981700
22|047|IBERVILLEPARISH|LA|12940|510400|653550|789950|981700
22|049|JACKSONPARISH|LA||510400|653550|789950|981700
22|051|JEFFERSONPARISH|LA|35380|510400|653550|789950|981700
22|053|JEFFERSONDAVISPARISH|LA|27660|510400|653550|789950|981700
22|055|LAFAYETTEPARISH|LA|29180|510400|653550|789950|981700
22|057|LAFOURCHEPARISH|LA|26380|510400|653550|789950|981700
22|059|LASALLEPARISH|LA||510400|653550|789950|981700
22|061|LINCOLNPARISH|LA|40820|510400|653550|789950|981700
22|063|LIVINGSTONPARISH|LA|12940|510400|653550|789950|981700
22|065|MADISONPARISH|LA||510400|653550|789950|981700
22|067|MOREHOUSEPARISH|LA|33740|510400|653550|789950|981700
22|069|NATCHITOCHESPARISH|LA|35060|510400|653550|789950|981700
22|071|ORLEANSPARISH|LA|35380|510400|653550|789950|981700
22|073|OUACHITAPARISH|LA|33740|510400|653550|789950|981700
22|075|PLAQUEMINESPARISH|LA|35380|510400|653550|789950|981700
22|077|POINTECOUPEEPARISH|LA|12940|510400|653550|789950|981700
22|079|RAPIDESPARISH|LA|10780|510400|653550|789950|981700
22|081|REDRIVERPARISH|LA||510400|653550|789950|981700
22|083|RICHLANDPARISH|LA||510400|653550|789950|981700
22|085|SABINEPARISH|LA||510400|653550|789950|981700
22|087|ST.BERNARDPARISH|LA|35380|510400|653550|789950|981700
22|089|ST.CHARLESPARISH|LA|35380|510400|653550|789950|981700
22|091|ST.HELENAPARISH|LA|12940|510400|653550|789950|981700
22|093|ST.JAMESPARISH|LA|35380|510400|653550|789950|981700
22|095|ST.JOHNTHEBAPTISTPARISH|LA|35380|510400|653550|789950|981700
22|097|ST.LANDRYPARISH|LA|36660|510400|653550|789950|981700
22|099|ST.MARTINPARISH|LA|29180|510400|653550|789950|981700
22|101|ST.MARYPARISH|LA|34020|510400|653550|789950|981700
22|103|ST.TAMMANYPARISH|LA|35380|510400|653550|789950|981700
22|105|TANGIPAHOAPARISH|LA|25220|510400|653550|789950|981700
22|107|TENSASPARISH|LA||510400|653550|789950|981700
22|109|TERREBONNEPARISH|LA|26380|510400|653550|789950|981700
22|111|UNIONPARISH|LA|33740|510400|653550|789950|981700
22|113|VERMILIONPARISH|LA|29180|510400|653550|789950|981700
22|115|VERNONPARISH|LA|22860|510400|653550|789950|981700
22|117|WASHINGTONPARISH|LA|14220|510400|653550|789950|981700
22|119|WEBSTERPARISH|LA|33380|510400|653550|789950|981700
22|121|WESTBATONROUGEPARISH|LA|12940|510400|653550|789950|981700
22|123|WESTCARROLLPARISH|LA||510400|653550|789950|981700
22|125|WESTFELICIANAPARISH|LA|12940|510400|653550|789950|981700
22|127|WINNPARISH|LA||510400|653550|789950|981700
23|001|ANDROSCOGGINCOUNTY|ME|30340|510400|653550|789950|981700
23|003|AROOSTOOKCOUNTY|ME||510400|653550|789950|981700
23|005|CUMBERLANDCOUNTY|ME|38860|510400|653550|789950|981700
23|007|FRANKLINCOUNTY|ME||510400|653550|789950|981700
23|009|HANCOCKCOUNTY|ME||510400|653550|789950|981700
23|011|KENNEBECCOUNTY|ME|12300|510400|653550|789950|981700
23|013|KNOXCOUNTY|ME||510400|653550|789950|981700
23|015|LINCOLNCOUNTY|ME||510400|653550|789950|981700
23|017|OXFORDCOUNTY|ME||510400|653550|789950|981700
23|019|PENOBSCOTCOUNTY|ME|12620|510400|653550|789950|981700
23|021|PISCATAQUISCOUNTY|ME||510400|653550|789950|981700
23|023|SAGADAHOCCOUNTY|ME|38860|510400|653550|789950|981700
23|025|SOMERSETCOUNTY|ME||510400|653550|789950|981700
23|027|WALDOCOUNTY|ME||510400|653550|789950|981700
23|029|WASHINGTONCOUNTY|ME||510400|653550|789950|981700
23|031|YORKCOUNTY|ME|38860|510400|653550|789950|981700
24|001|ALLEGANYCOUNTY|MD|19060|510400|653550|789950|981700
24|003|ANNEARUNDELCOUNTY|MD|12580|520950|666900|806150|1001850
24|005|BALTIMORECOUNTY|MD|12580|520950|666900|806150|1001850
24|009|CALVERTCOUNTY|MD|47900|765600|980325|1184925|1472550
24|011|CAROLINECOUNTY|MD||510400|653550|789950|981700
24|013|CARROLLCOUNTY|MD|12580|520950|666900|806150|1001850
24|015|CECILCOUNTY|MD|37980|510400|653550|789950|981700
24|017|CHARLESCOUNTY|MD|47900|765600|980325|1184925|1472550
24|019|DORCHESTERCOUNTY|MD|15700|510400|653550|789950|981700
24|021|FREDERICKCOUNTY|MD|47900|765600|980325|1184925|1472550
24|023|GARRETTCOUNTY|MD||510400|653550|789950|981700
24|025|HARFORDCOUNTY|MD|12580|520950|666900|806150|1001850
24|027|HOWARDCOUNTY|MD|12580|520950|666900|806150|1001850
24|029|KENTCOUNTY|MD||510400|653550|789950|981700
24|031|MONTGOMERYCOUNTY|MD|47900|765600|980325|1184925|1472550
24|033|PRINCEGEORGE'SCOUNTY|MD|47900|765600|980325|1184925|1472550
24|035|QUEENANNE'SCOUNTY|MD|12580|520950|666900|806150|1001850
24|037|ST.MARY'SCOUNTY|MD|15680|510400|653550|789950|981700
24|039|SOMERSETCOUNTY|MD|41540|510400|653550|789950|981700
24|041|TALBOTCOUNTY|MD|20660|510400|653550|789950|981700
24|043|WASHINGTONCOUNTY|MD|25180|510400|653550|789950|981700
24|045|WICOMICOCOUNTY|MD|41540|510400|653550|789950|981700
24|047|WORCESTERCOUNTY|MD|41540|510400|653550|789950|981700
24|510|BALTIMORECITY|MD|12580|520950|666900|806150|1001850
25|001|BARNSTABLECOUNTY|MA|12700|510400|653550|789950|981700
25|003|BERKSHIRECOUNTY|MA|38340|510400|653550|789950|981700
25|005|BRISTOLCOUNTY|MA|39300|510400|653550|789950|981700
